,bookformat,bookedition,pages,weight,rating_value_0,rating_value_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,totalRating,weightRating1,weightRating0,weightKategori,volume,weight_per_page,lexile_measureNumber,400,401,402,403,404,500,501,502,503,600,601,602,603,604,1,703,704,705,price
2539,2,-1,256.0000088736416,6894.59999374498,3.920000137090681,4.600000014901161,2.0,64.0,58.99999918590764,1.0,91.99999860441311,148.99999953527004,18.00000034854747,31.99999965145253,116.99999895330983,51.00000011629891,0.3499999940395355,0.25,0.10000000518560383,0.07999999828338616,0.059999996995925876,0.05,0.029999998211860657,0.029999998497962938,0.029999997711181815,0.029999998211860657,93659.00017268684,105.99999842047694,204.99999558739367,304.0,402.9516906022249,26.932030541118262,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,126468.0
2545,2,-1,108.0000008319039,5034.870302148977,3.9900001288950424,4.4000002086162535,9.000000348896725,55.000001511885806,209.99999697622837,118.99999779032075,302.0000030237716,362.0000012780074,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.9100000262260437,0.029999999329447746,0.019999998876452506,0.00999999978542327,0.00999999949932098,0.009999999403953552,0.0,0.0,0.0,0.0,379.9999922955102,105.0000023692846,204.99999558739367,304.0,750.2795838376227,46.61916895003773,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,317614.0
2555,7,-1,281.99999181961164,5170.950317715163,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.99999684095387,199.99999539554125,304.0,487.92381932568367,18.33670337444129,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,172522.0
2567,2,-1,948.0000546283563,1147.5899905398062,4.059999822676184,4.4000002086162535,24.000000930391266,4.999999883701092,14.999999651103275,111.00000244227708,67.99999767402184,92.00000011618249,171.99999825726266,6.000000348547469,3.0000001162989083,52.99999895330983,0.6200000047683716,0.10000000149011612,0.07999999550581002,0.0699999984979629,0.029999998497962938,0.029999998211860657,0.019999998807907104,0.01999999899864196,0.019999999070167612,0.009999999403953552,17183.00077168878,105.0000023692846,204.99999558739367,302.0,2411.673990475595,1.2105369064707028,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,635228.0
2569,2,-1,192.0000044368208,4082.329967446606,3.909999967962504,4.6999999180436145,9.000000348896725,64.99999941850545,2.0,130.99999825551637,115.0000001162989,52.000001045642406,201.00001022405908,399.99998106225416,999.0000145373635,999.0000145373635,0.8399999737739563,0.03999999910593033,0.029999999395012886,0.02999999935626981,0.029999998497962938,0.019999998807907104,0.009999999403953552,0.00999999949932098,0.0,0.0,471.99997989748067,105.99999842047694,204.99999558739367,304.0,495.89307588618465,21.262137930667702,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,159673.0
2571,5,-1,456.9999889772733,3628.739802689785,4.099999903142454,4.3000003054738,24.000000930391266,19.000000116298907,153.9999997674022,11.000000116298908,7.000000116298908,26.99999976763502,3.0000002323649793,5.0,29.99999930220655,456.0000027911738,0.27000001072883606,0.1899999976158142,0.12999999377727542,0.11999999742507925,0.07000000066757203,0.059999996423721315,0.05,0.03999999799728392,0.039999998140335224,0.029999998211860657,2407.9998707948207,105.0000023692846,204.99999558739367,304.0,648.3952497089563,7.94034910553425,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,129789.00000000001
2595,7,-1,223.99998890794797,5896.700083729117,4.179999766051773,4.6999999180436145,8.0,98.00000255857599,80.99999755772292,25.999999767402183,2.0,120.99999721162025,400.9999907054008,439.99998013279424,999.0000145373635,999.0000145373635,0.5299999713897705,0.15000000596046448,0.09000000034570692,0.09000000343322767,0.08999999966621398,0.029999998211860657,0.009999999403953552,0.00999999949932098,0.0,0.0,1962.9999445630965,105.99999842047694,204.99999558739367,304.0,420.6250244794004,26.32455220751094,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,184794.0
2625,7,-1,416.00000221841043,1578.5000452334539,4.1700001929700345,4.600000014901161,8.0,2.0,18.00000069779345,25.999999767402183,80.99999755772292,138.0000124315264,120.99999721162025,289.9999910539483,64.0,310.9999977903207,0.33000001311302185,0.15000000596046448,0.1399999986171723,0.1299999918460843,0.11999999399185175,0.059999996423721315,0.03999999761581421,0.01999999899864196,0.009999999535083806,0.009999999403953552,12214.000666571203,105.99999842047694,204.99999558739367,303.0,1515.738960256377,3.7944712825490017,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,230992.0
2639,8,-1,272.0000011092052,1632.9300955275974,4.3000003054738,4.6999999180436145,8.0,2.0,80.99999755772292,25.999999767402183,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.5400000214576721,0.23000000417232513,0.19000000553131074,0.03999999914169308,0.0,0.0,0.0,0.0,0.0,0.0,505.0000148776354,105.99999842047694,204.99999558739367,303.0,2554.2287193929474,6.003416900520536,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,351252.0
2649,3,-1,319.99997781589593,1859.9042209424385,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.99999684095387,199.99999539554125,303.0,1895.275220067534,5.812198746035769,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,100915.00000000001
2671,2,-1,377.9999807275596,743.8900174279985,4.349999959021807,4.800000119209288,3.0000001162989083,129.9999988370109,4.999999883701092,271.99999069608737,221.0000054660487,53.00000325310971,99.00000069709493,171.99999825726266,91.99999860441311,81.99999697622839,0.5699999928474426,0.25999999046325684,0.05000000259280191,0.02999999935626981,0.01999999899864196,0.019999998807907104,0.009999999403953552,0.00999999949932098,0.009999999535083806,0.009999999403953552,8767.000644166192,105.99999842047694,204.99999558739367,301.0,1265.1749169000752,1.9679619735470018,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,577480.0
2679,2,-1,351.99999778158957,526.169977454639,3.9400001773238156,4.199999806284907,9.999999767402183,19.000000116298907,28.999999883701093,49.00000127928799,57.00000034889673,269.99997664731956,37.99999988381751,76.99999674689029,315.99999488284806,4.999999883701092,0.2800000011920929,0.27000001072883606,0.15999999101162005,0.07999999828338616,0.050000001668930066,0.03999999761581421,0.029999998211860657,0.029999998497962938,0.029999997711181815,0.019999998807907104,17934.00032155175,105.0000023692846,204.99999558739367,301.0,1050.856887291769,1.4948037250772288,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,534169.0
2683,2,-1,238.00000429817015,4944.149861896283,4.119999943375588,4.6999999180436145,14.999999651103275,52.99999895330983,9.999999767402183,4.999999883701092,12.999999883701092,39.00000209128481,3.0000002323649793,92.00000011618249,298.00000534974976,0.0,0.20000000298023224,0.20000000298023224,0.12999999377727542,0.11999999742507925,0.11999999399185175,0.059999996423721315,0.059999996423721315,0.03999999799728392,0.039999998140335224,0.029999998211860657,33953.000155860944,105.99999842047694,204.99999558739367,304.0,439.12153824000933,20.773739127908495,690.0000227463895,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,86333.0
2688,7,-1,235.99999195826229,5579.180047408018,3.3299999932944777,4.600000014901161,4.999999883701092,0.0,84.00000325636942,3.0000001162989083,250.00000348896725,89.00000092945992,171.99999825726266,238.0000101078766,57.99999976740219,114.00000069779345,0.3199999928474426,0.20999999344348907,0.15999999101162005,0.1299999918460843,0.03999999799728392,0.03999999761581421,0.029999998211860657,0.029999998497962938,0.019999999070167612,0.019999998807907104,120.99999220695287,105.99999842047694,204.00000537186855,304.0,522.5795770150329,23.640588993446322,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,230848.0
2691,3,-1,202.99998356989792,2538.5605098723327,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.99999684095387,199.99999539554125,303.0,1719.530176523026,12.505225327229386,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,14293.0
2694,7,-1,75.0000101908228,2267.960066101714,4.460000031292438,4.999999925494195,9.000000348896725,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.00000008855736,105.99999842047694,204.99999558739367,303.0,253.11443182347193,30.23946451042458,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,82002.0
2699,2,-1,505.00003667309704,680.3900294972495,3.8800000566244117,4.099999903142454,24.000000930391266,4.999999883701092,111.00000244227708,91.99999860441311,311.9999972088262,171.99999825726266,126.00000081327742,106.99999604979536,3.0000001162989083,52.99999895330983,0.6499999761581421,0.12999999523162842,0.09000000034570692,0.01999999957084654,0.01999999899864196,0.019999998807907104,0.019999998807907104,0.01999999899864196,0.009999999535083806,0.009999999403953552,10645.000087494665,105.0000023692846,204.99999558739367,301.0,1946.576734933888,1.3473056406640849,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,259866.0
2700,2,-1,303.99998558033235,6078.12978747833,4.409999781697992,0.0,12.999999883701092,28.999999883701093,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.000000177114707,99.99999684095387,204.99999558739367,304.0,752.1658047114707,19.99384948380957,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,216411.0
2702,2,-1,399.9999744882803,789.2500226167269,4.219999846518042,0.0,28.999999883701093,31.00000058149454,4.999999883701092,133.99999651103275,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.28999999165534973,0.28999999165534973,0.28999998478889544,0.11999999742507925,0.0,0.0,0.0,0.0,0.0,0.0,74.00000026567206,99.99999684095387,204.99999558739367,301.0,766.7992852145115,1.9731234412663567,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,389799.0
2714,3,-1,349.9999854416817,1685.1954015943586,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.99999684095387,199.99999539554125,303.0,1938.1183907461061,4.814846712965672,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,72041.0
2718,2,-1,466.9999796876797,566.9900165254285,3.9300000081956386,4.500000111758707,3.0000001162989083,9.999999767402183,37.00000081409236,4.999999883701092,19.000000116298907,119.99999500415295,221.00000975932915,53.00000325310971,14.999999651103275,81.99999697622839,0.47999998927116394,0.20999999344348907,0.11000000138282769,0.04999999892711635,0.050000001668930066,0.029999998211860657,0.029999998211860657,0.01999999899864196,0.019999999070167612,0.019999998807907104,86967.00352688516,0.0,204.99999558739367,301.0,1132.1666067775625,1.2141133565439566,760.0000179791822,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,591195.0
2726,3,-1,202.99998356989792,2538.5605098723327,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.99999684095387,199.99999539554125,303.0,1719.530176523026,12.505225327229386,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,129789.00000000001
2731,2,-1,290.0000056846767,2667.6703133996184,3.860000016391277,4.600000014901161,2.0,1.0,32.0,91.99999860441311,156.99999802291856,225.00000371783966,4.000000116182489,86.99999651452531,101.00000081409236,222.00000488455416,0.3199999928474426,0.23999999463558197,0.18000000069141384,0.07999999828338616,0.050000001668930066,0.05,0.019999998807907104,0.01999999899864196,0.019999999070167612,0.019999998807907104,24571.99794059874,105.99999842047694,204.99999558739367,303.0,1119.661960177748,9.198863276908092,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,342879.0
2744,2,-1,287.00000492209807,566.9900165254285,3.7999998956918732,4.600000014901161,32.0,2.0,1.0,225.00000314007053,91.99999860441311,157.0000023236498,29.999998954357594,338.9999876846561,4.0,101.00000081409236,0.3100000023841858,0.2800000011920929,0.1500000034570692,0.07999999828338616,0.059999996995925876,0.03999999761581421,0.029999998211860657,0.01999999899864196,0.019999999070167612,0.009999999403953552,14145.9998621162,105.99999842047694,204.99999558739367,301.0,1062.1790949778197,1.9755771705069556,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,388788.0
2745,2,-1,502.99998883862264,839.1500476577992,3.3000000819563855,3.3000000819563855,4.999999883701092,28.999999883701093,14.999999651103275,101.00000081409236,57.99999976740219,77.9999989543576,265.99999756016774,251.00000162655485,114.00000069779345,91.99999860441311,0.5199999809265137,0.14000000059604645,0.07999999550581002,0.05999999871253962,0.050000001668930066,0.029999998211860657,0.029999998211860657,0.029999998497962938,0.029999997711181815,0.029999998211860657,322637.00310057006,104.0,204.00000537186855,301.0,1490.2712500484386,1.668292034738621,960.0000043585896,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,144370.0
2752,7,-1,383.99998225271673,5443.100031841833,3.729999903887512,4.3000003054738,14.999999651103275,6.000000232597817,4.999999883701092,62.00000116298908,91.99999860441311,162.00000592530697,100.9999976763502,29.000000464729958,67.99999767402184,57.99999976740219,0.2800000011920929,0.20999999344348907,0.1500000034570692,0.11000000300407421,0.07000000066757203,0.059999996423721315,0.05,0.029999998497962938,0.019999999070167612,0.019999998807907104,82781.99987805652,105.0000023692846,204.99999558739367,304.0,717.8433847189071,14.174741686495924,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,196054.0
2759,2,-1,367.99999001715315,566.9900165254285,3.8100000648200503,0.0,28.999999883701093,9.999999767402183,19.000000116298907,233.99999790661965,315.99999488284806,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.33000001311302185,0.2800000011920929,0.23000000760555228,0.11999999742507925,0.050000001668930066,0.0,0.0,0.0,0.0,0.0,33.0,99.99999684095387,204.99999558739367,301.0,911.4488484777346,1.54073367552082,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,245284.99999999997
2774,7,52,247.0000065859059,3628.739802689785,3.8399999761581425,4.3000003054738,4.999999883701092,0.0,112.00000186078253,114.00000069779345,94.99999685992948,188.00000383402215,109.99999523651792,92.00000011618249,28.999999883701093,138.99999360356006,0.5699999928474426,0.14000000059604645,0.05000000259280191,0.04999999892711635,0.050000001668930066,0.05,0.029999998211860657,0.029999998497962938,0.019999999070167612,0.019999998807907104,93236.00368549139,105.0000023692846,204.99999558739367,304.0,475.5365289003433,14.691254231734375,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,151444.0
2782,2,-1,564.0000280074314,816.4699913290302,3.4400000655651084,3.5999997913837465,0.0,4.999999883701092,55.000001511885806,89.00000034889672,19.000000116298907,119.00000023236498,92.00000011618249,94.99999930290507,251.0000029074727,101.00000081409236,0.3499999940395355,0.27000001072883606,0.07999999550581002,0.0699999984979629,0.059999996995925876,0.03999999761581421,0.03999999761581421,0.029999998497962938,0.029999997711181815,0.019999998807907104,79653.9999368586,105.0000023692846,204.00000537186855,301.0,1721.5419205668488,1.4476392897361932,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,172811.0
2783,2,-1,296.0000072098338,612.3499679797523,3.8299998070299655,4.4000002086162535,4.0,2.0,112.00000186078253,32.0,287.0000117461897,92.00000011618249,116.99999581743037,89.00000092945992,43.00000104669017,61.000001744483626,0.28999999165534973,0.27000001072883606,0.2399999951601031,0.07999999828338616,0.03999999799728392,0.019999998807907104,0.019999998807907104,0.01999999899864196,0.019999999070167612,0.009999999403953552,71473.00156569401,105.0000023692846,204.99999558739367,301.0,6077.5605927903,2.06874775906303,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,234024.0
2793,3,-1,361.0000000693253,2253.7584928171163,4.329999918788673,4.500000111758707,19.999999534804367,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.999999911442647,0.0,204.99999558739367,303.0,1228.264003192313,6.2431000176457045,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,72041.0
2795,2,-1,342.0000070711832,6803.879983367523,4.179999766051773,4.6999999180436145,3.0000001162989083,9.999999767402183,12.999999883701092,52.99999895330983,4.999999883701092,119.99999500415295,39.00000209128481,14.999999302905062,91.99999860441311,0.0,0.4399999976158142,0.20999999344348907,0.09000000034570692,0.07999999828338616,0.059999996995925876,0.029999998211860657,0.029999998211860657,0.029999998497962938,0.019999999070167612,0.019999998807907104,85245.99910441948,105.99999842047694,204.99999558739367,304.0,1024.6777607583876,19.894389626516723,710.0000213843302,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,109432.0
2810,7,-1,413.9999898785025,698.53001223927,4.199999806284907,4.500000111758707,19.000000116298907,57.00000034889673,28.999999883701093,76.9999998837011,101.00000081409236,75.99999453942299,5.0,30.999999302905064,297.00000593124435,57.99999976740219,0.4000000059604645,0.14000000059604645,0.1399999986171723,0.1299999918460843,0.059999996995925876,0.05,0.029999998211860657,0.029999998497962938,0.019999999070167612,0.009999999403953552,177882.00345612786,0.0,204.99999558739367,301.0,832.6434671448086,1.6872716050137295,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,186815.0
